date,time,co,so2,pm10
1401/12/02,23,0.92417385,8.6091552,52.78571437
1401/12/03,0,0.57258002,3.5395261,61.7701149
1401/12/03,1,0.50304399,5.56108836,56.14285723
1401/12/03,2,0.45064913,5.5414329,72.60919571
1401/12/03,3,0.76814751,9.11452889,59.40229893
1401/12/03,4,0.53682894,13.26353582,64.86206881
1401/12/03,5,0.5646592,14.8700672,46.54597696
1401/12/03,6,0.99809426,18.07554078,52.81896559
1401/12/03,7,1.47208696,18.06683107,63.68390814
1401/12/03,8,1.53796062,11.2927049,61.08333333
1401/12/03,9,1.19486205,7.24690259,75.58333333
1401/12/03,10,1.04476514,7.51333348,58.51724116
1401/12/03,11,0.96281852,8.52263908,82.47916667
1401/12/03,12,0.9015743,22.26109676,198.58045959
1401/12/03,13,0.78668634,21.45242945,172.74074046
1401/12/03,14,0.81016014,18.1800878,159.37356313
1401/12/03,15,0.75395569,12.29129314,147.33333333
1401/12/03,16,0.89634535,8.46915762,179.14655177
1401/12/03,17,0.82754649,9.5135591,108.05555598
1401/12/03,18,1.04824438,7.51019474,69.9910717
1401/12/03,19,1.08777638,5.27456049,70.94252904
1401/12/03,20,0.88733964,8.23444935,80.74137942
1401/12/03,21,1.11022263,7.44260001,43.12068971
1401/12/03,22,0.75616786,5.50647422,37.13888899
1401/12/03,23,0.9395868,8.13917422,34.08928585
1401/12/04,0,2.0817473,14.00603207,41.77777767
1401/12/04,1,1.24439276,12.30965908,83.80555534
1401/12/04,2,1.09629736,8.97616585,74.31609217
1401/12/04,3,1.66554139,26.66866803,68.16071447
1401/12/04,4,1.41762094,18.48195879,115.59195391
1401/12/04,5,1.14920332,17.36897302,85.76190503
1401/12/04,6,1.53279466,16.13335196,67.51724116
1401/12/04,7,2.03672969,27.53254906,87.45689646
1401/12/04,8,3.10396862,36.44391918,115.19540215
1401/12/04,9,2.1019467,52.19076339,135.44444402
1401/12/04,10,1.49910703,33.40638502,172.9821434
1401/12/04,11,1.11996841,14.09479332,147.77586238
1401/12/04,12,0.94162608,9.6231966,94.24137942
1401/12/04,13,0.86513047,7.29917014,71.63218371
1401/12/04,14,0.86812781,5.64222987,73.91666667
1401/12/04,15,0.8331366,5.82120848,58.4597702
1401/12/04,16,0.856138,4.8272662,58.0
1401/12/04,17,0.93127779,3.62411008,58.0
1401/12/04,18,1.1818479,3.91237599,58.0
1401/12/04,19,1.24198323,8.36352515,52.14285723
1401/12/04,20,1.15800759,11.2560734,49.08620675
1401/12/04,21,0.92162133,9.75949522,48.02586206
1401/12/04,22,0.95635242,5.8958403,35.37356313
1401/12/04,23,1.1120736,6.44624905,37.92241383
1401/12/05,0,2.16033961,8.83775373,38.97839514
1401/12/05,1,3.52668566,9.54822373,90.52777799
1401/12/05,2,5.05266692,12.20045217,108.5603447
1401/12/05,3,3.13156819,18.10443115,127.45402273
1401/12/05,4,2.42878024,28.19434182,116.3103447
1401/12/05,5,2.06468516,26.5418361,105.31609217
1401/12/05,6,2.09819715,26.09318972,81.5714283
1401/12/05,7,1.97012777,18.30785147,106.3035717
1401/12/05,8,2.35675074,19.34727573,93.38888868
1401/12/05,9,1.8155564,21.95890141,103.74712626
1401/12/05,10,0.95295606,9.85771159,114.68390783
1401/12/05,11,0.83887255,5.25862018,82.85344823
1401/12/05,12,0.66016018,5.07305666,86.8660717
1401/12/05,13,0.67942394,4.10279977,69.48214277
1401/12/05,14,0.68951099,3.82394032,61.20689646
1401/12/05,15,0.70774864,3.62779178,60.02777767
1401/12/05,16,0.69139685,3.36453984,56.10344823
1401/12/05,17,0.79237815,3.8446781,56.97023805
1401/12/05,18,0.85772986,4.62557403,64.79999987
1401/12/05,19,1.05184819,4.77237133,89.28160922
1401/12/05,20,1.15068192,5.05918888,124.09482765
1401/12/05,21,1.15645194,4.26530282,125.97126452
1401/12/05,22,1.07839016,5.73620375,94.91954041
1401/12/05,23,1.17477291,5.35328281,90.11111132
1401/12/06,0,1.15273498,6.67107697,60.91666667
1401/12/06,1,1.10993937,7.42640793,57.08333333
1401/12/06,2,1.09358535,6.46137671,48.25862058
1401/12/06,3,0.99913827,8.01624091,47.02777767
1401/12/06,4,1.08953897,10.94071992,36.28448264
1401/12/06,5,1.45020445,12.89427614,61.25287342
1401/12/06,6,2.43970115,7.99881657,51.31609186
1401/12/06,7,3.53274175,11.05628022,55.86607138
1401/12/06,8,2.29791002,11.7478776,108.71428553
1401/12/06,9,1.30340139,10.10663939,79.92261887
1401/12/06,10,1.04191103,15.19772617,63.4597702
1401/12/06,11,0.99542908,15.91655453,72.74137942
1401/12/06,12,0.89653505,10.58092682,91.45402273
1401/12/06,13,0.90179264,9.3514804,110.4910717
1401/12/06,14,0.83144938,9.87384176,114.88505745
1401/12/06,15,0.77589624,6.81653257,103.33333333
1401/12/06,16,0.81743044,6.5832853700000005,90.37356313
1401/12/06,17,0.8572827,5.36197241,90.0
1401/12/06,18,1.02822949,7.68203402,85.12931061
1401/12/06,19,1.34494686,12.50262586,92.7701149
1401/12/06,20,1.34369706,10.29835161,113.29999987
1401/12/06,21,1.74721251,6.88257325,152.85057449
1401/12/06,22,3.36054591,10.14037704,91.97530874
1401/12/06,23,4.99892223,13.13324277,126.90804609
1401/12/07,0,4.89755746,15.38720401,140.62643687
1401/12/07,1,3.10974391,12.27515237,170.19642893
1401/12/07,2,4.26029199,10.138906,139.91954041
1401/12/07,3,3.11793264,9.05897021,140.94827525
1401/12/07,4,2.00494032,7.98618038,124.48850632
1401/12/07,5,1.66233434,7.28724098,117.19444466
1401/12/07,6,1.25347184,6.73995121,111.17241351
1401/12/07,7,1.14037438,5.81059039,76.0
1401/12/07,8,1.09015362,6.39224927,65.25862058
1401/12/07,9,1.44417173,5.5273876600000005,62.08620675
1401/12/07,10,1.80669772,6.42735616,63.94252872
1401/12/07,11,0.91974412,5.05690672,107.70689646
1401/12/07,12,1.01513619,6.40725553,68.20689646
1401/12/07,13,1.14186409,8.65353135,89.33908017
1401/12/07,14,0.91991082,8.1338259,103.57222239
1401/12/07,15,0.78251923,6.5738285,104.97126452
1401/12/07,16,0.85354624,10.49614211,103.05747096
1401/12/07,17,0.87302355,11.07360172,102.02586238
1401/12/07,18,1.10179637,15.18309418,91.31609217
1401/12/07,19,1.62919552,10.03643521,89.05747096
1401/12/07,20,2.01015688,7.79825656,114.25287374
1401/12/07,21,1.89687636,10.78243852,139.09420268
1401/12/07,22,2.29747923,13.43091488,141.94252904
1401/12/07,23,2.77166976,10.74104142,135.20698929
1401/12/08,0,3.80334642,11.76695712,129.17241414
1401/12/08,1,2.34654362,8.40364818,108.60344823
1401/12/08,2,1.93180766,5.87346391,80.72413762
1401/12/08,3,2.0107124,5.94124985,73.20833333
1401/12/08,4,2.49449429,5.46134869,90.48275884
1401/12/08,5,1.90521021,5.39691969,77.40229861
1401/12/08,6,2.40660362,6.45815313,89.60277748
1401/12/08,7,2.94194573,7.43252365,86.11494255
1401/12/08,8,4.4090146,13.01277757,82.11827977
1401/12/08,9,3.76692026,15.43653361,141.3660717
1401/12/08,10,2.74539534,11.30700866,190.59195455
1401/12/08,11,1.3733083,8.677653190000001,134.7559522
1401/12/08,12,0.9976145,8.52273444,148.5402298
1401/12/08,13,0.78115293,8.00162204,134.43269221
1401/12/08,14,0.79304791,7.1974833,109.7440478
1401/12/08,15,0.81209796,9.89088531,86.66091983
1401/12/08,16,0.78126285,16.5333573,69.48850568
1401/12/08,17,0.85820364,20.42298524,56.37356313
1401/12/08,18,1.1523612,18.40940992,46.28735638
1401/12/08,19,2.28911627,13.20278573,65.42528725
1401/12/08,20,2.21585056,14.53546405,99.02298864
1401/12/08,21,2.48494574,16.92113551,91.25862058
1401/12/08,22,3.27329563,14.99786178,95.8521506
1401/12/08,23,1.62658181,13.08822727,114.45402273
1401/12/09,0,2.08058638,11.74147399,88.77586238
1401/12/09,1,1.77257026,9.96502932,91.89655177
1401/12/09,2,1.67162173,8.59201761,82.28735606
1401/12/09,3,2.00603435,9.10637291,81.02873548
1401/12/09,4,2.16497787,10.69441493,89.73214277
1401/12/09,5,1.90451615,7.00491154,91.94252904
1401/12/09,6,2.38425572,6.71710499,69.66091983
1401/12/09,7,4.20178161,10.00211477,102.05555534
1401/12/09,8,6.87076863,15.12288523,114.65517235
1401/12/09,9,4.066661,16.60361036,170.36206945
1401/12/09,10,3.25086764,16.50203784,140.82758586
1401/12/09,11,1.59216648,12.83371957,141.94252904
1401/12/09,12,1.24595096,9.20651897,151.71264394
1401/12/09,13,0.83538948,7.50914506,124.80459722
